        5636
  42392  -.47492568E-02  -.47075459E-03  -.36363377E-02  0.79154278E+00  0.78459097E-01  0.60605627E+00
  42393  -.45605529E-02  -.47075459E-03  -.38703680E-02  0.76009214E+00  0.78459097E-01  0.64506132E+00
  42394  -.43603288E-02  -.47075459E-03  -.40946214E-02  0.72672145E+00  0.78459097E-01  0.68243689E+00
  42395  -.41490900E-02  -.47075459E-03  -.43085315E-02  0.69151499E+00  0.78459097E-01  0.71808857E+00
  42396  -.39273703E-02  -.47075459E-03  -.45115578E-02  0.65456170E+00  0.78459097E-01  0.75192629E+00
  42397  -.36957297E-02  -.47075459E-03  -.47031876E-02  0.61595494E+00  0.78459097E-01  0.78386458E+00
  42398  -.34547534E-02  -.47075459E-03  -.48829367E-02  0.57579222E+00  0.78459097E-01  0.81382276E+00
  42399  -.32050500E-02  -.47075459E-03  -.50503510E-02  0.53417500E+00  0.78459097E-01  0.84172516E+00
  42400  -.29472505E-02  -.47075459E-03  -.52050078E-02  0.49120840E+00  0.78459097E-01  0.86750128E+00
  42401  -.26820059E-02  -.47075459E-03  -.53465162E-02  0.44700097E+00  0.78459097E-01  0.89108602E+00
  42402  -.24099863E-02  -.47075459E-03  -.54745189E-02  0.40166438E+00  0.78459097E-01  0.91241980E+00
  42403  -.21318789E-02  -.47075459E-03  -.55886925E-02  0.35531315E+00  0.78459097E-01  0.93144873E+00
  42404  -.18483862E-02  -.47075459E-03  -.56887485E-02  0.30806436E+00  0.78459097E-01  0.94812474E+00
  42405  -.15602243E-02  -.47075459E-03  -.57744343E-02  0.26003738E+00  0.78459097E-01  0.96240570E+00
  42406  -.12681212E-02  -.47075459E-03  -.58455333E-02  0.21135353E+00  0.78459097E-01  0.97425554E+00
  42407  -.97281464E-03  -.47075459E-03  -.59018661E-02  0.16213577E+00  0.78459097E-01  0.98364433E+00
  42408  -.67505069E-03  -.47075459E-03  -.59432902E-02  0.11250845E+00  0.78459097E-01  0.99054834E+00
  42409  -.37558150E-03  -.47075459E-03  -.59697010E-02  0.62596916E-01  0.78459097E-01  0.99495015E+00
  42410  -.75163560E-04  -.47075459E-03  -.59810318E-02  0.12527260E-01  0.78459097E-01  0.99683862E+00
